posicao_sk;#corrida_sk;#piloto_sk;#construtor_sk;total_pontos;posicao_campeonato;total_vitorias;standing_brz_id_auditoria
35024;33;;1;135.0;2;5;161
35025;33;;2;128.0;3;1;162
35026;33;;3;26.0;8;0;163
35027;33;;4;66.0;4;2;164
35028;33;;5;34.0;6;1;165
35029;33;;6;142.0;1;7;166
35030;33;;7;50.0;5;0;167
35031;33;;9;29.0;7;0;168
35032;33;;11;14.0;9;0;169
35033;33;;10;0.0;10;0;170
35034;33;;8;0.0;11;0;171
35035;34;;8;0.0;11;0;1643
35036;34;;10;0.0;10;0;1642
35037;34;;11;14.0;9;0;1641
35038;34;;9;29.0;7;0;1640
35039;34;;7;52.0;5;0;1639
35040;34;;6;156.0;1;7;1638
35041;34;;5;34.0;6;1;1637
35042;34;;4;72.0;4;2;1636
35043;34;;3;26.0;8;0;1635
35044;34;;2;135.0;3;1;1634
35045;34;;1;145.0;2;6;1633
35046;35;;1;151.0;2;6;183
35047;35;;2;135.0;3;1;184
35048;35;;3;26.0;8;0;185
35049;35;;4;80.0;4;2;186
35050;35;;5;39.0;6;1;187
35051;35;;6;172.0;1;8;188
35052;35;;7;56.0;5;0;189
35053;35;;9;29.0;7;0;190
35054;35;;11;14.0;9;0;191
35055;35;;10;0.0;10;0;192
35056;35;;8;0.0;11;0;193
35057;36;;5;0.0;9;0;25742
35058;36;;9;0.0;8;0;25741
35059;36;;8;0.0;7;0;25740
35060;36;;11;0.0;6;0;25739
35061;36;;7;1.0;5;0;25738
35062;36;;3;2.0;4;0;25737
35063;36;;4;4.0;3;0;25736
35064;36;;2;5.0;2;0;25735
35065;37;;5;0.0;9;0;25753
35066;37;;9;0.0;6;0;25752
35067;37;;8;0.0;8;0;25751
35068;37;;11;0.0;7;0;25750
35069;37;;7;3.0;4;0;25749
35070;37;;3;2.0;5;0;25748
35071;37;;4;8.0;3;0;25747
35072;37;;2;10.0;2;0;25746
35073;38;;5;0.0;9;0;25764
35074;38;;9;0.0;6;0;25763
35075;38;;8;0.0;8;0;25762
35076;38;;11;0.0;7;0;25761
35077;38;;7;5.0;4;0;25760
35078;38;;3;2.0;5;0;25759
35079;38;;4;9.0;3;0;25758
35080;38;;2;18.0;2;0;25757
35081;38;;1;44.0;11;1;25756
35082;38;;6;39.0;1;2;25755
35083;39;;5;0.0;10;0;25775
35084;39;;9;4.0;6;0;25774
35085;39;;8;1.0;7;0;25773
35086;39;;11;0.0;8;0;25772
35087;39;;7;5.0;5;0;25771
35088;39;;3;5.0;4;0;25770
35089;39;;4;11.0;3;0;25769
35090;39;;2;23.0;2;0;25768
35091;39;;1;58.0;11;1;25767
35092;40;;5;0.0;8;0;25786
35093;40;;9;4.0;6;0;25785
35094;40;;8;1.0;7;0;25784
35095;40;;11;0.0;9;0;25783
35096;40;;7;5.0;5;0;25782
35097;40;;3;7.0;4;0;25781
35098;40;;4;16.0;3;0;25780
35099;40;;2;30.0;2;0;25779
35100;40;;1;76.0;11;2;25778
35101;41;;5;0.0;8;0;25797
35102;41;;9;4.0;6;0;25796
35103;41;;8;4.0;7;0;25795
35104;41;;11;0.0;9;0;25794
35105;41;;7;6.0;5;0;25793
35106;41;;3;13.0;4;0;25792
35107;41;;4;21.0;3;0;25791
35108;41;;2;38.0;2;0;25790
35109;41;;1;88.0;11;3;25789
35110;42;;5;0.0;8;0;25808
35111;42;;9;6.0;6;0;25807
35112;42;;8;4.0;7;0;25806
35113;42;;11;0.0;9;0;25805
35114;42;;7;9.0;5;0;25804
35115;42;;3;13.0;4;0;25803
35116;42;;4;25.0;3;0;25802
35117;42;;2;39.0;2;0;25801
35118;42;;1;106.0;11;4;25800
35119;43;;5;0.0;9;0;25819
35120;43;;9;6.0;6;0;25818
35121;43;;8;4.0;7;0;25817
35122;43;;11;1.0;8;0;25816
35123;43;;7;9.0;5;0;25815
35124;43;;3;13.0;4;0;25814
35125;43;;4;28.0;3;0;25813
35126;43;;2;48.0;2;0;25812
35127;43;;1;114.0;11;4;25811
35128;44;;5;0.0;9;0;25830
35129;44;;9;6.0;6;0;25829
35130;44;;8;4.0;7;0;25828
35131;44;;11;1.0;8;0;25827
35132;44;;7;9.0;5;0;25826
35133;44;;3;13.0;4;0;25825
35134;44;;4;31.0;3;0;25824
35135;44;;2;56.0;2;0;25823
35136;44;;1;128.0;11;5;25822
35137;45;;5;0.0;9;0;25841
35138;45;;9;16.0;5;0;25840
35139;45;;8;4.0;7;0;25839
35140;45;;11;1.0;8;0;25838
35141;45;;7;9.0;6;0;25837
35142;45;;3;18.0;4;0;25836
35143;45;;4;32.0;3;0;25835
35144;45;;2;61.0;2;0;25834
35145;45;;1;138.0;11;5;25833
35146;46;;5;0.0;9;0;25852
35147;46;;9;16.0;5;0;25851
35148;46;;8;4.0;7;0;25850
35149;46;;11;1.0;8;0;25849
35150;46;;7;12.0;6;0;25848
35151;46;;3;20.0;4;0;25847
35152;46;;4;33.0;3;0;25846
35153;46;;2;71.0;2;0;25845
35154;46;;1;138.0;11;6;25844
35155;47;;5;0.0;9;0;25863
35156;47;;9;16.0;5;0;25862
35157;47;;8;4.0;7;0;25861
35158;47;;11;1.0;8;0;25860
35159;47;;7;12.0;6;0;25859
35160;47;;3;22.0;4;0;25858
35161;47;;4;36.0;3;0;25857
35162;47;;2;77.0;2;0;25856
35163;47;;1;148.0;11;6;25855
35164;48;;5;0.0;9;0;25874
35165;48;;9;16.0;5;0;25873
35166;48;;8;4.0;7;0;25872
35167;48;;11;2.0;8;0;25871
35168;48;;7;12.0;6;0;25870
35169;48;;3;25.0;4;0;25869
35170;48;;4;38.0;3;0;25868
35171;48;;2;86.0;2;0;25867
35172;48;;1;166.0;11;7;25866
35173;49;;5;0.0;9;0;25885
35174;49;;9;18.0;5;0;25884
35175;49;;8;4.0;7;0;25883
35176;49;;11;2.0;8;0;25882
35177;49;;7;12.0;6;0;25881
35178;49;;3;28.0;4;0;25880
35179;49;;4;39.0;3;0;25879
35180;49;;2;90.0;2;0;25878
35181;49;;1;192.0;11;7;25877
35182;50;;5;0.0;10;0;25896
35183;50;;9;23.0;5;0;25895
35184;50;;8;4.0;7;0;25894
35185;50;;11;2.0;8;0;25893
35186;50;;7;12.0;6;0;25892
35187;50;;3;28.0;4;0;25891
35188;50;;4;51.0;3;0;25890
35189;50;;2;92.0;2;0;25889
35190;50;;1;202.0;11;8;25888
35191;51;;5;8.0;7;0;25907
35192;51;;9;24.0;5;0;25906
35193;51;;8;4.0;9;0;25905
35194;51;;11;6.0;8;0;25904
35195;51;;7;12.0;6;0;25903
35196;51;;3;28.0;4;0;25902
35197;51;;4;51.0;3;0;25901
35198;51;;2;94.0;2;0;25900
35199;51;;1;210.0;11;8;25899
35200;52;;5;8.0;7;0;25918
35201;52;;9;24.0;5;0;25917
35202;52;;8;4.0;9;0;25916
35203;52;;11;6.0;8;0;25915
35204;52;;7;13.0;6;0;25914
35205;52;;3;33.0;4;0;25913
35206;52;;4;51.0;3;0;25912
35207;52;;2;101.0;2;0;25911
35208;52;;1;218.0;11;8;25910
35209;53;;8;0.0;11;0;6327
35210;53;;13;0.0;10;0;6326
35211;53;;7;0.0;9;0;6325
35212;53;;2;0.0;8;0;6324
35213;53;;5;0.0;7;0;6323
35214;53;;9;1.0;6;0;6322
35215;53;;3;5.0;5;0;6321
35216;53;;11;5.0;4;0;6320
35217;53;;1;10.0;2;0;6319
35218;53;;6;8.0;3;0;6318
35219;53;;4;10.0;1;1;6317
35220;54;;8;0.0;11;0;6338
35221;54;;13;0.0;10;0;6337
35222;54;;7;1.0;7;0;6336
35223;54;;2;2.0;6;0;6335
35224;54;;5;0.0;9;0;6334
35225;54;;9;1.0;8;0;6333
35226;54;;3;5.0;5;0;6332
35227;54;;11;11.0;4;0;6331
35228;54;;1;15.0;3;0;6330
35229;54;;6;15.0;2;0;6329
35230;54;;4;28.0;1;2;6328
35231;55;;8;0.0;11;0;6349
35232;55;;13;0.0;10;0;6348
35233;55;;7;7.0;6;0;6347
35234;55;;2;10.0;5;0;6346
35235;55;;5;0.0;9;0;6345
35236;55;;9;2.0;8;0;6344
35237;55;;3;5.0;7;0;6343
35238;55;;11;13.0;4;0;6342
35239;55;;1;23.0;2;0;6341
35240;55;;6;15.0;3;0;6340
35241;55;;4;42.0;1;3;6339
35242;56;;8;0.0;11;0;6360
35243;56;;13;0.0;10;0;6359
35244;56;;7;7.0;7;0;6358
35245;56;;2;10.0;5;0;6357
35246;56;;5;0.0;9;0;6356
35247;56;;9;2.0;8;0;6355
35248;56;;3;8.0;6;0;6354
35249;56;;11;15.0;4;0;6353
35250;56;;1;33.0;2;0;6352
35251;56;;6;30.0;3;1;6351
35252;56;;4;51.0;1;3;6350
35253;57;;8;0.0;11;0;6371
35254;57;;13;0.0;10;0;6370
35255;57;;7;7.0;7;0;6369
35256;57;;2;11.0;5;0;6368
35257;57;;5;0.0;9;0;6367
35258;57;;9;2.0;8;0;6366
35259;57;;3;10.0;6;0;6365
35260;57;;11;19.0;4;0;6364
35261;57;;1;38.0;3;0;6363
35262;57;;6;46.0;2;2;6362
35263;57;;4;62.0;1;3;6361
35264;58;;8;0.0;11;0;6382
35265;58;;13;0.0;10;0;6381
35266;58;;7;7.0;7;0;6380
35267;58;;2;12.0;5;0;6379
35268;58;;5;0.0;9;0;6378
35269;58;;9;2.0;8;0;6377
35270;58;;3;10.0;6;0;6376
35271;58;;11;24.0;4;0;6375
35272;58;;1;42.0;3;0;6374
35273;58;;6;59.0;2;2;6373
35274;58;;4;78.0;1;4;6372
35275;59;;8;0.0;11;0;6393
35276;59;;13;0.0;10;0;6392
35277;59;;7;8.0;7;0;6391
35278;59;;2;14.0;5;0;6390
35279;59;;5;0.0;9;0;6389
35280;59;;9;8.0;8;0;6388
35281;59;;3;10.0;6;0;6387
35282;59;;11;29.0;4;0;6386
35283;59;;1;50.0;3;0;6385
35284;59;;6;63.0;2;2;6384
35285;59;;4;91.0;1;5;6383
35286;60;;8;0.0;11;0;6404
35287;60;;13;0.0;10;0;6403
35288;60;;7;8.0;7;0;6402
35289;60;;2;17.0;5;0;6401
35290;60;;5;0.0;9;0;6400
35291;60;;9;8.0;8;0;6399
35292;60;;3;10.0;6;0;6398
35293;60;;11;29.0;4;0;6397
35294;60;;1;59.0;3;0;6396
35295;60;;6;75.0;2;2;6395
35296;60;;4;106.0;1;6;6394
35297;61;;8;0.0;11;0;6415
35298;61;;13;0.0;10;0;6414
35299;61;;7;11.0;6;0;6413
35300;61;;2;19.0;5;0;6412
35301;61;;5;0.0;9;0;6411
35302;61;;9;9.0;8;0;6410
35303;61;;3;10.0;7;0;6409
35304;61;;11;29.0;4;0;6408
35305;61;;1;65.0;3;0;6407
35306;61;;6;87.0;2;2;6406
35307;61;;4;121.0;1;7;6405
35308;62;;8;0.0;11;0;6426
35309;62;;13;0.0;10;0;6425
35310;62;;7;16.0;6;0;6424
35311;62;;2;19.0;5;0;6423
35312;62;;5;1.0;9;0;6422
35313;62;;9;11.0;7;0;6421
35314;62;;3;10.0;8;0;6420
35315;62;;11;32.0;4;0;6419
35316;62;;1;65.0;3;0;6418
35317;62;;6;105.0;2;3;6417
35318;62;;4;131.0;1;7;6416
35319;63;;8;0.0;11;0;6437
35320;63;;13;0.0;10;0;6436
35321;63;;7;21.0;5;0;6435
35322;63;;2;20.0;6;0;6434
35323;63;;5;1.0;9;0;6433
35324;63;;9;11.0;7;0;6432
35325;63;;3;10.0;8;0;6431
35326;63;;11;32.0;4;0;6430
35327;63;;1;71.0;3;0;6429
35328;63;;6;121.0;2;4;6428
35329;63;;4;142.0;1;7;6427
35330;64;;8;0.0;11;0;6448
35331;64;;13;0.0;10;0;6447
35332;64;;7;23.0;5;0;6446
35333;64;;2;20.0;6;0;6445
35334;64;;5;1.0;9;0;6444
35335;64;;9;12.0;7;0;6443
35336;64;;3;10.0;8;0;6442
35337;64;;11;37.0;4;0;6441
35338;64;;1;77.0;3;0;6440
35339;64;;6;139.0;2;5;6439
35340;64;;4;149.0;1;7;6438
35341;65;;8;0.0;11;0;6459
35342;65;;13;0.0;10;0;6458
35343;65;;7;26.0;5;0;6457
35344;65;;2;26.0;6;0;6456
35345;65;;5;1.0;9;0;6455
35346;65;;9;16.0;7;0;6454
35347;65;;3;10.0;8;0;6453
35348;65;;11;52.0;4;1;6452
35349;65;;1;85.0;3;0;6451
35350;65;;6;142.0;2;5;6450
35351;65;;4;149.0;1;7;6449
35352;66;;8;0.0;11;0;6470
35353;66;;13;0.0;10;0;6469
35354;66;;7;28.0;5;0;6468
35355;66;;2;26.0;6;0;6467
35356;66;;5;1.0;9;0;6466
35357;66;;9;16.0;7;0;6465
35358;66;;3;10.0;8;0;6464
35359;66;;11;58.0;4;1;6463
35360;66;;1;89.0;3;0;6462
35361;66;;6;158.0;2;6;6461
35362;66;;4;160.0;1;7;6460
35363;67;;14;0.0;12;0;6482
35364;67;;8;0.0;11;0;6481
35365;67;;13;0.0;10;0;6480
35366;67;;7;30.0;6;0;6479
35367;67;;2;33.0;5;0;6478
35368;67;;5;1.0;9;0;6477
35369;67;;9;16.0;7;0;6476
35370;67;;3;10.0;8;0;6475
35371;67;;11;65.0;4;1;6474
35372;67;;1;97.0;3;0;6473
35373;67;;6;168.0;1;7;6472
35374;67;;4;165.0;2;7;6471
35375;68;;14;0.0;12;0;6494
35376;68;;8;0.0;11;0;6493
35377;68;;13;0.0;10;0;6492
35378;68;;7;30.0;6;0;6491
35379;68;;2;35.0;5;0;6490
35380;68;;5;1.0;9;0;6489
35381;68;;9;16.0;7;0;6488
35382;68;;3;11.0;8;0;6487
35383;68;;11;73.0;4;1;6486
35384;68;;1;101.0;3;0;6485
35385;68;;6;178.0;2;8;6484
35386;68;;4;179.0;1;7;6483
35387;69;;14;0.0;12;0;6506
35388;69;;8;0.0;11;0;6505
35389;69;;13;0.0;10;0;6504
35390;69;;7;35.0;6;0;6503
35391;69;;2;36.0;5;0;6502
35392;69;;5;1.0;9;0;6501
35393;69;;9;16.0;7;0;6500
35394;69;;3;11.0;8;0;6499
35395;69;;11;78.0;4;1;6498
35396;69;;1;105.0;3;0;6497
35397;69;;6;186.0;2;8;6496
35398;69;;4;195.0;1;8;6495
35399;70;;14;0.0;12;0;6518
35400;70;;8;0.0;11;0;6517
35401;70;;13;0.0;10;0;6516
35402;70;;7;35.0;6;0;6515
35403;70;;2;36.0;5;0;6514
35404;70;;5;1.0;9;0;6513
35405;70;;9;16.0;7;0;6512
35406;70;;3;11.0;8;0;6511
35407;70;;11;86.0;4;1;6510
35408;70;;1;110.0;3;0;6509
35409;70;;6;201.0;2;9;6508
35410;70;;4;206.0;1;8;6507
35411;71;;17;0.0;8;0;27951
35412;71;;16;0.0;10;0;27950
35413;71;;15;0.0;7;0;27949
35414;71;;7;0.0;6;0;27948
35415;71;;1;4.0;5;0;27947
35416;71;;3;4.0;4;0;27946
35417;71;;9;7.0;3;0;27945
35418;71;;6;8.0;2;0;27944
35419;71;;4;16.0;1;1;27943
35420;72;;17;0.0;8;0;27961
35421;72;;16;0.0;10;0;27960
35422;72;;15;0.0;7;0;27959
35423;72;;7;12.0;2;0;27958
35424;72;;1;9.0;6;0;27957
35425;72;;3;10.0;5;0;27956
35426;72;;9;11.0;3;0;27955
35427;72;;6;10.0;4;0;27954
35428;72;;4;26.0;1;2;27953
35429;73;;17;0.0;8;0;27971
35430;73;;16;0.0;10;0;27970
35431;73;;15;2.0;7;0;27969
35432;73;;7;25.0;2;0;27968
35433;73;;1;19.0;3;0;27967
35434;73;;3;13.0;4;0;27966
35435;73;;9;12.0;5;0;27965
35436;73;;6;10.0;6;0;27964
35437;73;;4;36.0;1;3;27963
35438;74;;17;0.0;8;0;27981
35439;74;;16;0.0;10;0;27980
35440;74;;15;7.0;7;0;27979
35441;74;;7;29.0;2;0;27978
35442;74;;1;25.0;3;0;27977
35443;74;;3;18.0;5;0;27976
35444;74;;9;13.0;6;0;27975
35445;74;;6;18.0;4;0;27974
35446;75;;18;0.0;9;0;27992
35447;75;;17;0.0;8;0;27991
35448;75;;16;0.0;10;0;27990
35449;75;;15;7.0;7;0;27989
35450;75;;7;40.0;2;0;27988
35451;75;;1;37.0;3;1;27987
35452;75;;3;21.0;4;0;27986
35453;75;;9;14.0;6;0;27985
35454;75;;6;18.0;5;0;27984
35455;76;;17;0.0;8;0;28001
35456;76;;16;0.0;10;0;28000
35457;76;;15;7.0;7;0;27999
35458;76;;7;43.0;3;0;27998
35459;76;;1;51.0;2;2;27997
35460;76;;3;35.0;4;0;27996
35461;76;;9;14.0;6;0;27995
35462;76;;6;21.0;5;0;27994
35463;76;;4;63.0;1;4;27993
35464;77;;18;0.0;10;0;28012
35465;77;;17;0.0;8;0;28011
35466;77;;16;0.0;9;0;28010
35467;77;;15;7.0;7;0;28009
35468;77;;7;44.0;3;0;28008
35469;77;;1;53.0;2;2;28007
35470;77;;3;43.0;4;0;28006
35471;77;;9;19.0;6;0;28005
35472;77;;6;31.0;5;0;28004
35473;77;;4;76.0;1;5;28003
35474;78;;18;0.0;10;0;28022
35475;78;;17;0.0;8;0;28021
35476;78;;16;0.0;9;0;28020
35477;78;;15;12.0;7;0;28019
35478;78;;7;47.0;4;0;28018
35479;78;;1;63.0;2;3;28017
35480;78;;3;47.0;3;0;28016
35481;78;;9;22.0;6;0;28015
35482;78;;6;45.0;5;0;28014
35483;78;;4;76.0;1;5;28013
35484;79;;18;7.0;9;0;28032
35485;79;;17;11.0;8;0;28031
35486;79;;16;0.0;10;0;28030
35487;79;;15;12.0;7;0;28029
35488;79;;7;47.0;5;0;28028
35489;79;;1;63.0;2;3;28027
35490;79;;3;47.0;4;0;28026
35491;79;;9;22.0;6;0;28025
35492;79;;6;63.0;3;1;28024
35493;79;;4;76.0;1;5;28023
35494;80;;18;7.0;9;0;28042
35495;80;;17;11.0;8;0;28041
35496;80;;16;5.0;10;0;28040
35497;80;;15;13.0;7;0;28039
35498;80;;7;53.0;4;0;28038
35499;80;;1;71.0;2;3;28037
35500;80;;3;47.0;5;0;28036
35501;80;;9;22.0;6;0;28035
35502;80;;6;69.0;3;1;28034
35503;80;;4;89.0;1;6;28033
35504;81;;18;7.0;10;0;28052
35505;81;;17;11.0;8;0;28051
35506;81;;16;9.0;9;0;28050
35507;81;;15;13.0;7;0;28049
35508;81;;7;54.0;4;0;28048
35509;81;;1;87.0;2;4;28047
35510;81;;3;47.0;5;0;28046
35511;81;;9;22.0;6;0;28045
35512;81;;6;74.0;3;1;28044
35513;81;;4;102.0;1;6;28043
35514;82;;18;7.0;10;0;28062
35515;82;;17;11.0;9;0;28061
35516;82;;16;15.0;7;0;28060
35517;82;;15;14.0;8;0;28059
35518;82;;7;57.0;4;0;28058
35519;82;;1;95.0;2;4;28057
35520;82;;3;47.0;5;0;28056
35521;82;;9;24.0;6;0;28055
35522;82;;6;78.0;3;1;28054
35523;82;;4;117.0;1;7;28053
35524;83;;18;7.0;10;0;28072
35525;83;;17;11.0;9;0;28071
35526;83;;16;20.0;7;0;28070
35527;83;;15;14.0;8;0;28069
35528;83;;7;68.0;4;0;28068
35529;83;;1;105.0;2;5;28067
35530;83;;3;52.0;5;0;28066
35531;83;;9;24.0;6;0;28065
35532;83;;6;86.0;3;1;28064
35533;83;;4;117.0;1;7;28063
35534;84;;18;7.0;10;0;28082
35535;84;;17;11.0;9;0;28081
35536;84;;16;24.0;7;0;28080
35537;84;;15;14.0;8;0;28079
35538;84;;7;71.0;4;0;28078
35539;84;;1;121.0;2;6;28077
35540;84;;3;52.0;5;0;28076
35541;84;;9;27.0;6;0;28075
35542;84;;6;86.0;3;1;28074
35543;84;;4;130.0;1;7;28073
35544;85;;18;7.0;10;0;28092
35545;85;;17;11.0;9;0;28091
35546;85;;16;25.0;7;0;28090
35547;85;;15;14.0;8;0;28089
35548;85;;7;78.0;4;0;28088
35549;85;;1;136.0;2;7;28087
35550;85;;3;54.0;5;0;28086
35551;85;;9;27.0;6;0;28085
35552;85;;6;86.0;3;1;28084
35553;85;;4;144.0;1;7;28083
35554;86;;18;7.0;10;0;28102
35555;86;;17;12.0;9;0;28101
35556;86;;16;31.0;6;0;28100
35557;86;;15;17.0;8;0;28099
35558;86;;7;80.0;4;0;28098
35559;86;;1;146.0;2;8;28097
35560;86;;3;59.0;5;0;28096
35561;86;;9;27.0;7;0;28095
35562;86;;6;90.0;3;1;28094
35563;86;;4;152.0;1;7;28093
35564;87;;18;7.0;10;0;28112
35565;87;;17;12.0;9;0;28111
35566;87;;16;33.0;6;0;28110
35567;87;;15;17.0;8;0;28109
35568;87;;7;81.0;4;0;28108
35569;87;;1;164.0;1;9;28107
35570;87;;3;59.0;5;0;28106
35571;87;;9;27.0;7;0;28105
35572;87;;6;98.0;3;1;28104
35573;87;;4;162.0;2;7;28103
35574;88;;18;7.0;10;0;28122
35575;88;;17;12.0;9;0;28121
35576;88;;16;37.0;6;0;28120
35577;88;;15;17.0;8;0;28119
35578;88;;7;82.0;4;0;28118
35579;88;;1;174.0;2;10;28117
35580;88;;3;64.0;5;0;28116
35581;88;;9;30.0;7;0;28115
35582;88;;6;100.0;3;1;28114
35583;88;;4;176.0;1;7;28113
35584;89;;18;7.0;10;0;28132
35585;89;;17;12.0;9;0;28131
35586;89;;16;38.0;6;0;28130
35587;89;;15;20.0;8;0;28129
35588;89;;7;88.0;4;0;28128
35589;89;;1;182.0;2;10;28127
35590;89;;3;66.0;5;0;28126
35591;89;;9;34.0;7;0;28125
35592;89;;6;100.0;3;1;28124
35593;89;;4;191.0;1;8;28123
35594;90;;17;0.0;9;0;6146
35595;90;;7;0.0;8;0;6145
35596;90;;19;0.0;7;0;6144
35597;90;;15;0.0;6;0;6143
35598;90;;1;1.0;5;0;6142
35599;90;;16;3.0;4;0;6141
35600;90;;3;9.0;2;0;6140
35601;90;;4;8.0;3;0;6139
35602;90;;6;18.0;1;1;6138
35603;91;;18;0.0;10;0;6156
35604;91;;17;0.0;9;0;6155
35605;91;;7;0.0;7;0;6154
35606;91;;19;0.0;8;0;6153
35607;91;;15;1.0;6;0;6152
35608;91;;1;4.0;5;0;6151
35609;91;;16;9.0;4;0;6150
35610;91;;3;17.0;2;0;6149
35611;91;;4;14.0;3;0;6148
35612;91;;6;33.0;1;2;6147
35613;92;;18;0.0;10;0;6166
35614;92;;17;0.0;9;0;6165
35615;92;;7;0.0;8;0;6164
35616;92;;19;1.0;7;0;6163
35617;92;;15;1.0;6;0;6162
35618;92;;1;4.0;5;0;6161
35619;92;;16;19.0;4;0;6160
35620;92;;3;19.0;3;0;6159
35621;92;;4;22.0;2;0;6158
35622;92;;6;51.0;1;3;6157
35623;93;;18;0.0;10;0;6176
35624;93;;17;0.0;9;0;6175
35625;93;;7;0.0;8;0;6174
35626;93;;19;1.0;7;0;6173
35627;93;;15;1.0;6;0;6172
35628;93;;1;5.0;5;0;6171
35629;93;;16;27.0;3;0;6170
35630;93;;3;27.0;4;0;6169
35631;93;;4;31.0;2;0;6168
35632;93;;6;64.0;1;4;6167
35633;94;;18;0.0;10;0;6186
35634;94;;17;0.0;9;0;6185
35635;94;;7;0.0;8;0;6184
35636;94;;19;1.0;7;0;6183
35637;94;;15;3.0;6;0;6182
35638;94;;1;5.0;5;0;6181
35639;94;;16;32.0;3;0;6180
35640;94;;3;30.0;4;0;6179
35641;94;;4;42.0;2;0;6178
35642;94;;6;82.0;1;5;6177
35643;95;;18;0.0;10;0;6196
35644;95;;17;2.0;8;0;6195
35645;95;;7;4.0;7;0;6194
35646;95;;19;1.0;9;0;6193
35647;95;;15;7.0;5;0;6192
35648;95;;1;5.0;6;0;6191
35649;95;;16;40.0;3;0;6190
35650;95;;3;35.0;4;0;6189
35651;95;;4;52.0;2;1;6188
35652;95;;6;88.0;1;5;6187
35653;96;;18;0.0;10;0;6206
35654;96;;17;2.0;9;0;6205
35655;96;;7;4.0;7;0;6204
35656;96;;19;3.0;8;0;6203
35657;96;;15;10.0;5;0;6202
35658;96;;1;5.0;6;0;6201
35659;96;;16;46.0;3;0;6200
35660;96;;3;36.0;4;0;6199
35661;96;;4;61.0;2;1;6198
35662;96;;6;106.0;1;6;6197
35663;97;;18;0.0;10;0;6216
35664;97;;17;5.0;7;0;6215
35665;97;;7;4.0;8;0;6214
35666;97;;19;3.0;9;0;6213
35667;97;;15;15.0;5;0;6212
35668;97;;1;12.0;6;0;6211
35669;97;;16;52.0;3;0;6210
35670;97;;3;36.0;4;0;6209
35671;97;;4;61.0;2;1;6208
35672;97;;6;124.0;1;7;6207
35673;98;;18;1.0;10;0;6226
35674;98;;17;5.0;8;0;6225
35675;98;;7;8.0;7;0;6224
35676;98;;19;3.0;9;0;6223
35677;98;;15;15.0;6;0;6222
35678;98;;1;17.0;5;0;6221
35679;98;;16;58.0;3;0;6220
35680;98;;3;36.0;4;0;6219
35681;98;;4;66.0;2;1;6218
35682;98;;6;142.0;1;8;6217
35683;99;;18;1.0;10;0;6236
35684;99;;17;5.0;8;0;6235
35685;99;;7;8.0;7;0;6234
35686;99;;19;3.0;9;0;6233
35687;99;;15;15.0;6;0;6232
35688;99;;1;22.0;5;0;6231
35689;99;;16;62.0;3;0;6230
35690;99;;3;37.0;4;0;6229
35691;99;;4;79.0;2;1;6228
35692;99;;6;158.0;1;9;6227
35693;100;;18;1.0;10;0;6246
35694;100;;17;5.0;8;0;6245
35695;100;;7;8.0;7;0;6244
35696;100;;19;4.0;9;0;6243
35697;100;;15;18.0;6;0;6242
35698;100;;1;32.0;5;0;6241
35699;100;;16;67.0;3;0;6240
35700;100;;3;41.0;4;0;6239
35701;100;;4;79.0;2;1;6238
35702;100;;6;174.0;1;10;6237
35703;101;;18;1.0;10;0;6256
35704;101;;17;5.0;9;0;6255
35705;101;;7;8.0;7;0;6254
